wrld_ff8b4a6e-4268-4783-bc16-3103067a4be6	1	0	Faxmashine	Super VR Ball	Not only my first time using a mic, later also realizing the uploader and coder was the one who invited me to VRChat worlds later that same first week in VRChat!
wrld_7ca0c913-1378-4fab-9e98-5e2f6ed7af20	1	0	Juice...	Etiquette	A world of helpful tips for VRChat worldmakers! Also one of those first ones Fax showed the newcomer group I was in \o/
wrld_4961beb0-a1c3-4043-b4db-bf57801e1ec8	1	0	おおかみちゃん	Avatar Museum 5	No Description
wrld_1d1ab397-816d-46a7-83c3-08c6990088d3	1	0	おおかみちゃん	Avatar Museum 6	No Description
wrld_7de12122-be9d-42a1-99c0-4cc763144629	1	0	PhaxeNor	Community Meetup Hub	Weekly showcases by world makers that I attended my first few months in VRChat, always amazed! (communitymeetup.net)
wrld_0fac79c6-7466-4275-a798-0db1c31a22f0	1	0	Ribbon	Avatar Roundup Pavilion	Monthly showcases by avatar makers that I attended my first few months in VRChat, always amazed! (communitymeetup.net)
wrld_8126d9ef-eba5-4d49-9867-9e3c4f0b290d	1	0	_pi_	VRC Linux	So this isn't actually the world I remember seeing in StemVR's Computer Science tour, funny enough... but same creator?
wrld_4d1a8927-452c-486d-af11-949a9aac58c3	1	0	pema99	Shaderception	No Description
wrld_6c2a3363-a34f-4765-8a61-6f92f4a299b3	1	0	fuopy!	Virus LQP-79	No Description
wrld_41c6c93d-66ca-4fdc-812b-f563d543fc42	1	0	hikky	MusicVket4	 Entrance	My first Vket-related event experience!
wrld_a2c42dfb-25f1-4228-88fb-8d0a430cfc2e	1	0	hikky	Vket2022S VketPlaza -CyberMode- VIVID PARK	My first time able to recognize some of the names from Community Meetup here!
wrld_b18dd044-b010-4ef0-b0ac-cf624655a034	1	0	hikky	Vket2021 Vket Academy - Night	My first time attending one of these worlds with friends, thank you to Thazdrin's field trip event!
wrld_9ca4e522-f903-4900-8a7c-103371245304	1	0	Tokki_o	Life Drawing	No Description
wrld_14928c75-a205-4efc-b657-6ec9e64b9911	1	0	ELECTR0	VRCWC Library	No Description
wrld_2d5e4578-3cbe-4adc-8383-fac2f0003137	1	0	Praxeos	Place de VR	No Description
wrld_ee5e40ef-7d4b-4e18-ab02-0dbec0b08940	1	0	Dangleberry	Dangleberry's Particle Animations
wrld_85bfeefb-78b8-444c-b4e8-15698fb7864d	1	0	hirabiki	VRCLens Sample	No Description
wrld_b526c3e0-7c32-4774-931e-5dcbdd125794	1	0	ShaderFes	Shader Fes 2021
wrld_560a2b5b-8c2d-454e-a854-33bd434ce7db	1	0	Ren_Ookami	Vket Archive
